Airport_ID,Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,TZ,Type,Source
MCO,SJU,1913.33
MCO,SWF,1593.67
MCO,SYR,1697.75
MDE,FLL,2269.89
MSY,BOS,2199.57
MSY,JFK,1901.49
MXP,DXB,4707.41
MXP,JFK,6412.75
NAS,BOS,2015.46
NAS,FLL,292.973
NAS,JFK,1768.13
NAS,MCO,536.354
OAK,JFK,4135.15
OAK,LGB,568.352
ORD,BOS,1391.08
ORD,JFK,1187.84
ORD,SJU,3337.68
ORH,FLL,1952.71
ORH,MCO,1757.86
PAP,FLL,1160.27
PAP,JFK,2457.04
PBI,BDL,1826.01
PBI,BOS,1929.48
PBI,EWR,1650.38
PBI,HPN,1703.37
PBI,JFK,1657.14
PBI,LGA,1668.3
PBI,SJU,1711.05
PDX,BOS,4072.32
PDX,JFK,3938.87
PDX,LGB,1362.43
PHL,BOS,450.142
PHX,BOS,3693.78
PHX,JFK,3458.12
PIT,BOS,796.562
PLS,BOS,2292.59
PLS,JFK,2102.66
POP,JFK,2341.89
POS,FLL,2621.14
POS,JFK,3557.36
PSE,JFK,2609.51
PSE,MCO,1897.82
PUJ,BOS,2657.82
PUJ,FLL,1470.77
PUJ,JFK,2508.21
PUJ,SJU,249.428
PVD,FLL,1916.17
PVD,MCO,1728.62
PWM,JFK,439.896
RDU,BOS,984.509
RDU,FLL,1097.97
RDU,JFK,686.503
RIC,BOS,762.318
RIC,FLL,1298.94
RIC,MCO,1075.31
ROC,JFK,424.056
RSW,BOS,2013.29
RSW,EWR,1722
RSW,HPN,1776.61
RSW,JFK,1731.65
RSW,LGA,1741.6
SAN,BOS,4155.9
SAN,JFK,3928.04
SAV,BOS,1450.38
SAV,JFK,1155.47
SDQ,BOS,2664.4
SDQ,FLL,1372.33
SDQ,JFK,2500.67
SDQ,MCO,1624.92
SDQ,SJU,386.834
SEA,BOS,4005.51
SEA,DXB,11927.7
SEA,JFK,3886.64
SEA,LGB,1555.19
SFO,AUS,2416.01
SFO,BOS,4341.24
SFO,DXB,13020.1
SFO,FLL,4150.83
SFO,JFK,4151.79
SFO,LGB,569.082
SJC,BOS,4316.67
SJC,JFK,4124.78
SJO,FLL,1838.16
SJO,MCO,2072.16
SJU,BDL,2688.57
SJU,BOS,2701.98
SJU,DCA,2507.49
SJU,EWR,2594.4
SJU,FLL,1683.72
SJU,JAX,2073.48
SJU,JFK,2577.92
SJU,MCO,1913.33
SJU,ORD,3337.68
SJU,PBI,1711.05
SJU,PUJ,249.428
SJU,SDQ,386.834
SJU,STI,495.927
SJU,STT,109.107
SJU,STX,151.334
SJU,SXM,308.704
SJU,TPA,1991.31
SLC,JFK,3193.6
SLC,LGB,947.567
SMF,JFK,4047.32
SMF,LGB,623.776
SRQ,JFK,1678.01
SRQ,LGA,1687.02
STI,BOS,2553.11
STI,EWR,2391.1
STI,JFK,2380.32
STI,SJU,495.927
STT,SJU,109.107
STX,SJU,151.334
SWF,FLL,1803.38
SWF,MCO,1593.67
SXM,BOS,2805.89
SXM,JFK,2712.24
SXM,SJU,308.704
SYR,JFK,335.603
SYR,MCO,1697.75
TPA,BDL,1790.54
TPA,BOS,1908.46
TPA,DCA,1311.87
TPA,EWR,1607.26
TPA,HPN,1662.99
TPA,JFK,1619.52
TPA,LGA,1628.29
TPA,SJU,1991.31
UVF,JFK,3241.27
CAN,RMQ,750.964
CKG,TPE,1528.67
CSX,RMQ,857.263
DLC,TPE,1544.54
FOC,KHH,379.829
FOC,TPE,184.157
HAN,KHH,1507.36
HGH,KHH,850.949
HGH,RMQ,663.513
KHH,FOC,379.829
KHH,HAN,1507.36
KHH,HGH,850.949
KHH,KMG,1792.61
KHH,SGN,1956.41
KHH,TAO,1522.15
KMG,KHH,1792.61
NGB,RMQ,624.041
NGB,TPE,528.547
NKG,RMQ,849.136
NKG,TPE,776.398
PVG,TSA,675.853
RMQ,CAN,750.964
RMQ,CSX,857.263
RMQ,HGH,663.513
RMQ,NGB,624.041
RMQ,NKG,849.136
RMQ,SZX,717.714
RMQ,XMN,254.341
SGN,KHH,1956.41
SHE,TPE,1853.25
SZX,RMQ,717.714
SZX,TPE,801.823
TAO,KHH,1522.15
TAO,TPE,1246.79
TPE,CKG,1528.67
TPE,DLC,1544.54
TPE,FOC,184.157
TPE,NGB,528.547
TPE,NKG,776.398
TPE,SHE,1853.25
TPE,SZX,801.823
TPE,TAO,1246.79
TPE,XIY,1590.29
TPE,YNZ,933.614
TSA,PVG,675.853
TSA,XMN,350.493
XIY,TPE,1590.29
XMN,RMQ,254.341
XMN,TSA,350.493
YNZ,TPE,933.614
ABD,MHD,1243.68
ABD,THR,657.47
AWZ,IFN,331.69
AWZ,KIH,737.398
AWZ,MHD,1142.38
AWZ,SRY,716.758
AWZ,SYZ,417.865
AWZ,THR,538.557
AZD,MHD,689.688
BND,MHD,1048.85
IFN,AWZ,331.69
IFN,MHD,811.066
KIH,AWZ,737.398
KIH,SYZ,361.746
KSH,MHD,1151.41
KSH,THR,406.775
MHD,ABD,1243.68
MHD,AWZ,1142.38
MHD,AZD,689.688
MHD,BND,1048.85
MHD,IFN,811.066
MHD,KSH,1151.41
MHD,RAS,900.404
MHD,SRY,578.387
MHD,SYZ,993.274
MHD,TBZ,1205.11
MHD,THR,751.718
MHD,ZAH,760.832
RAS,MHD,900.404
SRY,AWZ,716.758
SRY,MHD,578.387
SYZ,AWZ,417.865
SYZ,KIH,361.746
SYZ,MHD,993.274
SYZ,THR,694.198
TBZ,MHD,1205.11
TBZ,THR,526.9
THR,ABD,657.47
THR,AWZ,538.557
THR,KSH,406.775
THR,MHD,751.718
THR,SYZ,694.198
THR,TBZ,526.9
ZAH,MHD,760.832
AAL,AAR,99.8949
AAL,OSL,343.82
AAR,AAL,99.8949
AAR,BMA,550.241
AAR,GOT,181.894
AAR,OSL,425.624
ABV,LHR,4774.22
ABZ,LCY,649.948
ABZ,LHR,647.095
ACC,LHR,5100.07
ACE,LGW,2710.19
AGP,LCY,1687.86
AGP,LGW,1645.21
AGP,LHR,1675.86
ALA,LHR,5623.88
ALC,LGW,1430.91
ALG,LGW,1630.07
AMM,LHR,3683.02
AMS,LCY,335.067
AMS,LGW,364.702
AMS,LHR,370.449
ANU,LGW,6564.04
ANU,PUJ,713.356
ANU,SKB,100.244
ANU,TAB,673.723
ARN,LCY,1434.81
ARN,LHR,1462.54
ATH,LHR,2426.77
ATL,DFW,1174.53
ATL,LHR,6760.76
ATL,MIA,959.065
ATL,ORD,976.328
AUH,LHR,5516.66
AUH,MCT,380.652
AUS,LHR,7892.68
BAH,DOH,147.748
BAH,LHR,5093.74
BCN,JFK,6150.23
BCN,LGW,1109.05
BCN,LHR,1147.71
BCN,MIA,7544.85
BDA,LGW,5540.64
BEY,LHR,3481.66
BGI,LGW,6758.76
BGO,BLL,556.538
BGO,LHR,1042.12
BHD,LHR,503.036
BKK,CNX,596.708
BKK,HKT,673.541
BKK,LHR,9577.98
BLL,BGO,556.538
BLL,BRU,620.656
BLL,DUS,519.341
BLL,LCY,761.636
BLL,MAN,782.202
BLL,MUC,840.705
BLL,OSL,499.786
BLL,ZRH,921.136
BLQ,LHR,1163.24
BLR,LHR,8046.59
BMA,AAR,550.241
BNE,CNS,1391.12
BOD,LGW,703.811
BOM,LHR,7213.04
BOS,LHR,5239.65
BOS,MAD,5474.38
BRI,LGW,1708.57
BRU,BLL,620.656
BRU,LHR,350.435
BSL,LHR,719.612
BUD,LHR,1489.55
BWI,LHR,5833.38
CAI,LHR,3532.65
CDG,DFW,7944.06
CDG,JFK,5833.65
CDG,LHR,347.168
CDG,MIA,7371.47
CDG,ORD,6664.21
CGN,TXL,463.175
CMB,MLE,777.678
CNS,BNE,1391.12
CNS,HKG,5568.02
CNX,BKK,596.708
CPH,LHR,979.611
CPT,DUR,1277.03
CPT,JNB,1271.07
CPT,LHR,9680.89
CPT,PLZ,646.8
CTA,LGW,1938.23
CTU,LHR,8302.03
CUN,LGW,7976.73
DBV,LGW,1690.07
DEL,LHR,6731.29
DEN,LHR,7496.47
DFW,ATL,1174.53
DFW,CDG,7944.06
DFW,FRA,8258.18
DFW,LHR,7627.24
DFW,MAD,7973.9
DFW,MEX,1510.33
DFW,MLM,1503.74
DFW,MSY,719.44
DME,LHR,2545.05
DOH,BAH,147.748
DUB,JFK,5103.02
DUB,LHR,449.254
DUB,ORD,5895.32
DUR,CPT,1277.03
DUR,JNB,478.606
DUR,PLZ,711.499
DUS,BLL,519.341
DUS,LCY,466.072
DUS,LHR,501.891
DUS,ORD,6788.4
DXB,LHR,5497.93
EBB,LHR,6496.98
EDI,LCY,543.078
EDI,LGW,573.691
EDI,LHR,533.53
EWR,LHR,5561.65
EWR,ORY,5857.01
EZE,LHR,11136.6
FAO,LGW,1687.57
FAO,LHR,1712.79
FCO,JFK,6865.7
FCO,LGW,1405.62
FCO,LHR,1443.89
FCO,ORD,7741.6
FLR,LCY,1193.11
FNA,LHR,4905.4
FNA,ROB,409.595
FRA,ATL,7409.65
FRA,DFW,8258.18
FRA,LCY,620.392
FRA,LHR,654.76
GCM,NAS,754.077
GIB,LHR,1747
GIG,LHR,9253.3
GLA,LCY,568.148
GLA,LGW,595.231
GLA,LHR,554.713
GND,UVF,212.432
GOA,LGW,1006.42
GOT,AAR,181.894
GOT,LHR,1068.83
GOT,MAN,1031.29
GRU,LHR,9460.18
GRX,LCY,1620.26
GUA,SAL,203.343
GVA,LHR,754.127
GYD,LHR,4002.12
HAJ,LHR,703.242
HAM,LHR,745.443
HEL,JFK,6607.32
HEL,LHR,1847.96
HEL,MAN,1811.51
HEL,VNO,632.224
HEL,WAW,939.006
HKG,CNS,5568.02
HKG,LHR,9630.8
HKT,BKK,673.541
HND,LHR,9591.49
HRE,JNB,958.517
HYD,LHR,7754.17
IAD,LHR,5901.78
IAH,LHR,7762.98
IBZ,LCY,1408.39
IBZ,LHR,1408.05
ICN,LHR,8861.23
IOM,LCY,425.462
IST,LHR,2488.81
JED,LHR,4748.3
JER,LGW,258.693
JFK,BCN,6150.23
JFK,CDG,5833.65
JFK,DUB,5103.02
JFK,FCO,6865.7
JFK,HEL,6607.32
JFK,LCY,5572.49
JFK,LHR,5539.64
JFK,MAD,5762.18
JFK,MAN,5362.04
JFK,MXP,6412.75
JFK,ORY,5833.93
JMK,LHR,2552.61
JNB,CPT,1271.07
JNB,DUR,478.606
JNB,HRE,958.517
JNB,LHR,9075.13
JNB,LVI,957.927
JNB,MRU,3065.91
JNB,PLZ,908.229
JNB,VFA,928.026
JNB,WDH,1164.72
JTR,LHR,2644.47
KBP,LHR,2185.31
KIN,LGW,7536.8
KWI,LHR,4674.74
LAD,LHR,6835.83
LAS,LGW,8432.73
LAS,LHR,8395.01
LAX,LHR,8759.66
LAX,MAD,9386.98
LBA,LHR,278.328
LCA,LGW,3247.46
LCA,LHR,3277.83
LCY,ABZ,649.948
LCY,AGP,1687.86
LCY,AMS,335.067
LCY,ARN,1434.81
LCY,BLL,761.636
LCY,DUS,466.072
LCY,EDI,543.078
LCY,FLR,1193.11
LCY,FRA,620.392
LCY,GLA,568.148
LCY,GRX,1620.26
LCY,IBZ,1408.39
LCY,IOM,425.462
LCY,MAD,1257.88
LCY,MAH,1333.83
LCY,NCE,1023.47
LCY,PMI,1345.27
LCY,RTM,305.88
LCY,VCE,1122.68
LCY,ZRH,759.702
LED,LHR,2113.67
LGW,ACE,2710.19
LGW,AGP,1645.21
LGW,ALC,1430.91
LGW,ALG,1630.07
LGW,AMS,364.702
LGW,ANU,6564.04
LGW,BCN,1109.05
LGW,BDA,5540.64
LGW,BGI,6758.76
LGW,BOD,703.811
LGW,BRI,1708.57
LGW,CTA,1938.23
LGW,CUN,7976.73
LGW,DBV,1690.07
LGW,EDI,573.691
LGW,FAO,1687.57
LGW,FCO,1405.62
LGW,GLA,595.231
LGW,GOA,1006.42
LGW,JER,258.693
LGW,KIN,7536.8
LGW,LAS,8432.73
LGW,LCA,3247.46
LGW,MCO,6991.46
LGW,MLA,2062.97
LGW,MLE,8513.81
LGW,MRU,9747.74
LGW,NAP,1592.14
LGW,NCE,1001.01
LGW,NQY,346.71
LGW,OLB,1361.49
LGW,PFO,3185.79
LGW,PSA,1147.99
LGW,RAK,2266.22
LGW,SKG,2134.3
LGW,SZG,1022.02
LGW,TFS,2912.43
LGW,TIA,1864.46
LGW,TPA,7111.06
LGW,TRN,879.522
LGW,UVF,6799.55
LGW,VCE,1117.26
LGW,VRN,1038.07
LHR,ABV,4774.22
LHR,ABZ,647.095
LHR,ACC,5100.07
LHR,AGP,1675.86
LHR,ALA,5623.88
LHR,AMM,3683.02
LHR,AMS,370.449
LHR,ARN,1462.54
LHR,ATH,2426.77
LHR,ATL,6760.76
LHR,AUH,5516.66
LHR,AUS,7892.68
LHR,BAH,5093.74
LHR,BCN,1147.71
LHR,BEY,3481.66
LHR,BGO,1042.12
LHR,BHD,503.036
LHR,BKK,9577.98
LHR,BLQ,1163.24
LHR,BLR,8046.59
LHR,BOM,7213.04
LHR,BOS,5239.65
LHR,BRU,350.435
LHR,BSL,719.612
LHR,BUD,1489.55
LHR,BWI,5833.38
LHR,CAI,3532.65
LHR,CDG,347.168
LHR,CPH,979.611
LHR,CPT,9680.89
LHR,CTU,8302.03
LHR,DEL,6731.29
LHR,DEN,7496.47
LHR,DFW,7627.24
LHR,DME,2545.05
LHR,DUB,449.254
LHR,DUS,501.891
LHR,DXB,5497.93
LHR,EBB,6496.98
LHR,EDI,533.53
LHR,EWR,5561.65
LHR,EZE,11136.6
LHR,FAO,1712.79
LHR,FCO,1443.89
LHR,FNA,4905.4
LHR,FRA,654.76
LHR,GIB,1747
LHR,GIG,9253.3
LHR,GLA,554.713
LHR,GOT,1068.83
LHR,GRU,9460.18
LHR,GVA,754.127
LHR,GYD,4002.12
LHR,HAJ,703.242
LHR,HAM,745.443
LHR,HEL,1847.96
LHR,HKG,9630.8
LHR,HND,9591.49
LHR,HYD,7754.17
LHR,IAD,5901.78
LHR,IAH,7762.98
LHR,IBZ,1408.05
LHR,ICN,8861.23
LHR,IST,2488.81
LHR,JED,4748.3
LHR,JFK,5539.64
LHR,JMK,2552.61
LHR,JNB,9075.13
LHR,JTR,2644.47
LHR,KBP,2185.31
LHR,KWI,4674.74
LHR,LAD,6835.83
LHR,LAS,8395.01
LHR,LAX,8759.66
LHR,LBA,278.328
LHR,LCA,3277.83
LHR,LED,2113.67
LHR,LIN,980.636
LHR,LIS,1563.93
LHR,LOS,5004.06
LHR,LUX,513.627
LHR,LYS,757.295
LHR,MAA,8234.95
LHR,MAD,1245.95
LHR,MAN,242.811
LHR,MEX,8903.86
LHR,MIA,7108.93
LHR,MRS,989.28
LHR,MUC,941.58
LHR,MXP,936.376
LHR,NAS,6976.52
LHR,NBO,6841.24
LHR,NCE,1041.07
LHR,NCL,404.953
LHR,NRT,9591.52
LHR,OPO,1298.08
LHR,ORD,6343.75
LHR,ORY,366.539
LHR,OSL,1197.69
LHR,OTP,2103.8
LHR,PEK,8153.3
LHR,PHL,5689.79
LHR,PHX,8462.89
LHR,PMI,1348.24
LHR,PRG,1044.27
LHR,PSA,1186.12
LHR,PVG,9241.42
LHR,RDU,6216.12
LHR,RTM,341.765
LHR,RUH,4940.61
LHR,SAN,8806.9
LHR,SEA,7702.08
LHR,SFO,8616
LHR,SIN,10883.3
LHR,SOF,2040.89
LHR,STR,756.253
LHR,SVG,909.189
LHR,TIP,2365.48
LHR,TLS,882.559
LHR,TLV,3588.71
LHR,TXL,947.245
LHR,VCE,1151.43
LHR,VIE,1275.06
LHR,WAW,1469.6
LHR,YUL,5214.2
LHR,YVR,7578.58
LHR,YYC,7014.97
LHR,YYZ,5707.05
LHR,ZAG,1367.89
LHR,ZRH,788.067
LIN,LHR,980.636
LIS,LHR,1563.93
LOS,LHR,5004.06
LUX,LHR,513.627
LVI,JNB,957.927
LYS,LHR,757.295
MAA,LHR,8234.95
MAD,BOS,5474.38
MAD,DFW,7973.9
MAD,JFK,5762.18
MAD,LAX,9386.98
MAD,LCY,1257.88
MAD,LHR,1245.95
MAD,MIA,7107.25
MAD,ORD,6745.83
MAH,LCY,1333.83
MAN,BLL,782.202
MAN,GOT,1031.29
MAN,HEL,1811.51
MAN,JFK,5362.04
MAN,LHR,242.811
MAN,ORD,6139.96
MCO,LGW,6991.46
MCT,AUH,380.652
MEX,DFW,1510.33
MEX,LHR,8903.86
MEX,MIA,2050.71
MIA,ATL,959.065
MIA,BCN,7544.85
MIA,CDG,7371.47
MIA,CUR,1923.05
MIA,LHR,7108.93
MIA,MAD,7107.25
MIA,MEX,2050.71
MIA,MSY,1084.59
MIA,MXP,7920.01
MIA,STT,1780.86
MLA,LGW,2062.97
MLE,CMB,777.678
MLE,LGW,8513.81
MLM,DFW,1503.74
MRS,LHR,989.28
MRU,JNB,3065.91
MRU,LGW,9747.74
MSY,DFW,719.44
MSY,MIA,1084.59
MSY,ORD,1349.25
MUC,BLL,840.705
MUC,LHR,941.58
MXP,JFK,6412.75
MXP,LHR,936.376
MXP,MIA,7920.01
NAP,LGW,1592.14
NAS,GCM,754.077
NAS,LHR,6976.52
NAS,PLS,642.879
NBO,LHR,6841.24
NCE,LCY,1023.47
NCE,LGW,1001.01
NCE,LHR,1041.07
NCL,LHR,404.953
NQY,LGW,346.71
NRT,LHR,9591.52
OLB,LGW,1361.49
OPO,LHR,1298.08
ORD,ATL,976.328
ORD,CDG,6664.21
ORD,DUB,5895.32
ORD,DUS,6788.4
ORD,FCO,7741.6
ORD,LHR,6343.75
ORD,MAD,6745.83
ORD,MAN,6139.96
ORD,MSY,1349.25
ORY,EWR,5857.01
ORY,JFK,5833.93
ORY,LHR,366.539
OSL,AAL,343.82
OSL,AAR,425.624
OSL,BLL,499.786
OSL,LHR,1197.69
OTP,LHR,2103.8
PEK,LHR,8153.3
PFO,LGW,3185.79
PHL,LHR,5689.79
PHX,LHR,8462.89
PLS,NAS,642.879
PLZ,CPT,646.8
PLZ,DUR,711.499
PLZ,JNB,908.229
PMI,LCY,1345.27
PMI,LHR,1348.24
POS,UVF,351.402
PRG,LHR,1044.27
PSA,LGW,1147.99
PSA,LHR,1186.12
PUJ,ANU,713.356
PVG,LHR,9241.42
RAK,LGW,2266.22
RDU,LHR,6216.12
ROB,FNA,409.595
RTM,LCY,305.88
RTM,LHR,341.765
RUH,LHR,4940.61
SAL,MAD,8666.03
SAN,LHR,8806.9
SEA,LHR,7702.08
SFO,LHR,8616
SIN,LHR,10883.3
SIN,SYD,6293.44
SJO,MIA,1804.67
SKB,ANU,100.244
SKG,LGW,2134.3
SOF,LHR,2040.89
STR,LHR,756.253
STT,MIA,1780.86
SVG,LHR,909.189
SYD,SIN,6293.44
SZG,LGW,1022.02
TAB,ANU,673.723
TFS,LGW,2912.43
TIA,LGW,1864.46
TIP,LHR,2365.48
TLS,LHR,882.559
TLV,LHR,3588.71
TPA,LGW,7111.06
TRN,LGW,879.522
TXL,LHR,947.245
UVF,GND,212.432
UVF,LGW,6799.55
UVF,POS,351.402
VCE,LCY,1122.68
VCE,LGW,1117.26
VCE,LHR,1151.43
VFA,JNB,928.026
VIE,LHR,1275.06
VNO,HEL,632.224
VRN,LGW,1038.07
WAW,HEL,939.006
WAW,LHR,1469.6
WDH,JNB,1164.72
YUL,LHR,5214.2
YVR,LHR,7578.58
YYC,LHR,7014.97
YYZ,LHR,5707.05
ZAG,LHR,1367.89
ZRH,BLL,921.136
ZRH,LCY,759.702
ZRH,LHR,788.067
DOM,SJU,594.432
EIS,SJU,153.882
FDF,SJU,683.329
LRM,SJU,306.953
NEV,SKB,18.0188
PTP,SJU,532.421
PUJ,SJU,249.428
SDQ,SJU,386.834
SJU,DOM,594.432
SJU,EIS,153.882
SJU,FDF,683.329
SJU,LRM,306.953
SJU,PTP,532.421
SJU,PUJ,249.428
SJU,SDQ,386.834
SJU,SKB,369.385
SJU,STI,495.927
SJU,STT,109.107
SJU,STX,151.334
SJU,SXM,308.704
SJU,VIJ,166.065
SJU,VQS,70.9462
SKB,NEV,18.0188
SKB,SJU,369.385
STI,SJU,495.927
STT,SJU,109.107
STT,STX,73.0307
STX,SJU,151.334
STX,STT,73.0307
SXM,SJU,308.704
VIJ,SJU,166.065
VQS,SJU,70.9462
CTS,FUK,1415.05
CTS,HND,819.826
CTS,IBR,741.35
CTS,NGO,976.385
CTS,NRT,787.567
CTS,SDJ,519.591
CTS,UKB,1064.46
CTS,YGJ,1088.69
FUK,CTS,1415.05
FUK,HND,881.335
FUK,IBR,953.038
FUK,OKA,864.972
FUK,SDJ,1069.52
HND,CTS,819.826
HND,FUK,881.335
HND,KOJ,935.798
HND,OKA,1554.34
HND,UKB,426.893
HND,YGJ,592.164
IBR,CTS,741.35
IBR,FUK,953.038
IBR,NGO,358.262
IBR,UKB,500.888
ISG,OKA,396.126
KOJ,HND,935.798
KOJ,UKB,523.927
MMY,OKA,283.486
NGO,CTS,976.385
NGO,IBR,358.262
NGO,OKA,1301.54
NGS,UKB,526.487
NRT,CTS,787.567
NRT,OKA,1611.97
NRT,YGJ,646.788
OKA,FUK,864.972
OKA,HND,1554.34
OKA,ISG,396.126
OKA,MMY,283.486
OKA,NGO,1301.54
OKA,NRT,1611.97
OKA,UKB,1185.77
OKA,YGJ,1162.76
SDJ,CTS,519.591
SDJ,FUK,1069.52
SDJ,UKB,641.467
UKB,CTS,1064.46
UKB,HND,426.893
UKB,IBR,500.888
UKB,KOJ,523.927
UKB,NGS,526.487
UKB,OKA,1185.77
UKB,SDJ,641.467
UKB,YGJ,204.618
YGJ,CTS,1088.69
YGJ,HND,592.164
YGJ,NRT,646.788
YGJ,OKA,1162.76
YGJ,UKB,204.618
ABZ,BHD,367.31
ABZ,BHX,528.736
ABZ,CDG,963.582
ABZ,KOI,199.623
ABZ,LSI,302.231
ABZ,MAN,427.928
AGP,EXT,1565.73
AGP,SOU,1606.86
ALC,BHX,1578.5
ALC,EXT,1402.73
ALC,SOU,1410.02
AMS,BHX,442.134
AMS,EMA,415.665
AMS,EXT,591.882
AMS,INV,808.528
AMS,SOU,448.489
BEB,GLA,253.032
BEB,SYY,101.965
BES,SOU,354.779
BHD,ABZ,367.31
BHD,BHX,363.491
BHD,CWL,396.099
BHD,EDI,216.765
BHD,EMA,358.88
BHD,EXT,462.494
BHD,GLA,166.612
BHD,INV,344.3
BHD,LBA,286.128
BHD,MAN,273.979
BHD,NCL,271.779
BHD,SOU,508.27
BHX,ABZ,528.736
BHX,ALC,1578.5
BHX,AMS,442.134
BHX,BHD,363.491
BHX,CDG,487.577
BHX,CGN,637.703
BHX,DBV,1852.59
BHX,DUS,598.364
BHX,EDI,402.822
BHX,FLR,1355.52
BHX,GCI,340.969
BHX,GLA,418.258
BHX,HAJ,773.86
BHX,INV,584.438
BHX,IOM,263.405
BHX,JER,362.302
BHX,LYS,897.469
BHX,MXP,1074.41
BHX,NOC,497.946
BHX,OPO,1351.47
BHX,STR,879.252
BHX,WAT,363.998
BRR,GLA,224.908
CAL,GLA,92.2938
CDG,ABZ,963.582
CDG,BHX,487.577
CDG,EDI,868.677
CDG,EXT,468.122
CDG,MAN,587.996
CDG,NCL,729.745
CFN,DUB,225.104
CFN,GLA,262.973
CGN,BHX,637.703
CWL,BHD,396.099
CWL,JER,256.665
DBV,BHX,1852.59
DND,STN,550.3
DUB,CFN,225.104
DUB,EXT,356.813
DUB,SOU,433.063
DUS,BHX,598.364
DUS,EXT,714.321
DUS,MAN,655.43
EDI,BHD,216.765
EDI,BHX,402.822
EDI,CDG,868.677
EDI,EMA,371.166
EDI,EXT,579.955
EDI,JER,753.864
EDI,KOI,335.617
EDI,LSI,453.713
EDI,MAN,297.194
EDI,NWI,472.795
EDI,SOU,571.676
EDI,SYY,308.849
EDI,WIC,279.483
EGC,EXT,719.513
EGC,SOU,695.214
EMA,AMS,415.665
EMA,BHD,358.88
EMA,EDI,371.166
EMA,GLA,393.376
EMA,JER,407.416
EXT,AGP,1565.73
EXT,ALC,1402.73
EXT,AMS,591.882
EXT,BHD,462.494
EXT,CDG,468.122
EXT,DUB,356.813
EXT,DUS,714.321
EXT,EDI,579.955
EXT,EGC,719.513
EXT,FAO,1567.84
EXT,GCI,155.665
EXT,GLA,575.247
EXT,JER,190.792
EXT,MAN,301.478
EXT,PMI,1332.65
EXT,RNS,320.243
FAO,EXT,1567.84
FAO,SOU,1635.69
FLR,BHX,1355.52
GCI,BHX,340.969
GCI,EXT,155.665
GCI,JER,38.8013
GCI,NWI,451.06
GCI,SOU,190.38
GLA,BEB,253.032
GLA,BHD,166.612
GLA,BHX,418.258
GLA,BRR,224.908
GLA,CAL,92.2938
GLA,CFN,262.973
GLA,EMA,393.376
GLA,EXT,575.247
GLA,ILY,115.981
GLA,JER,756.191
GLA,KOI,355.104
GLA,LBA,284.956
GLA,LSI,482.506
GLA,MAN,312.562
GLA,SOU,583.859
GLA,SYY,284.75
GLA,TRE,166.091
HAJ,BHX,773.86
HAJ,MAN,807.213
HEL,JYV,234.653
HEL,KAJ,463.147
HEL,KEM,607.592
HEL,KOK,390.197
HEL,MHQ,280.504
HEL,NRK,528.193
HEL,SVL,279.887
HEL,TAY,243.997
HUY,JER,502.074
ILY,GLA,115.981
INV,AMS,808.528
INV,BHD,344.3
INV,BHX,584.438
INV,EDI,181.795
INV,KOI,170.978
INV,LSI,304.492
INV,MAN,478.956
INV,SYY,154.361
IOM,BHX,263.405
IOM,LPL,143.465
IOM,MAN,174.546
JER,BHX,362.302
JER,CWL,256.665
JER,EDI,753.864
JER,EMA,407.416
JER,EXT,190.792
JER,GCI,38.8013
JER,GLA,756.191
JER,HUY,502.074
JER,MAN,461.025
JER,NWI,456.046
JER,SOU,202.775
JYV,HEL,234.653
KAJ,HEL,463.147
KEM,HEL,607.592
KOI,ABZ,199.623
KOI,EDI,335.617
KOI,GLA,355.104
KOI,INV,170.978
KOI,LSI,137.033
KOK,HEL,390.197
LBA,BHD,286.128
LBA,GLA,284.956
LGW,NQY,346.71
LIG,SOU,595.782
LPL,IOM,143.465
LRH,SOU,530.655
LSI,ABZ,302.231
LSI,EDI,453.713
LSI,GLA,482.506
LSI,INV,304.492
LSI,KOI,137.033
LYS,BHX,897.469
MAN,ABZ,427.928
MAN,BHD,273.979
MAN,CDG,587.996
MAN,DUS,655.43
MAN,EDI,297.194
MAN,EXT,301.478
MAN,GLA,312.562
MAN,HAJ,807.213
MAN,INV,478.956
MAN,IOM,174.546
MAN,JER,461.025
MAN,MXP,1167.5
MAN,NOC,435.704
MAN,NQY,373.793
MAN,NTE,691.071
MAN,NWI,249.618
MAN,SOU,274.483
MAN,WAT,348.654
MHQ,HEL,280.504
MRS,ORY,626.998
MXP,BHX,1074.41
MXP,MAN,1167.5
NCE,SOU,1035.51
NCL,BHD,271.779
NCL,CDG,729.745
NCL,SOU,455.027
NOC,BHX,497.946
NOC,MAN,435.704
NQY,LGW,346.71
NQY,MAN,373.793
NRK,HEL,528.193
NTE,MAN,691.071
NTE,SOU,422.623
NWI,EDI,472.795
NWI,GCI,451.06
NWI,JER,456.046
NWI,MAN,249.618
OPO,BHX,1351.47
ORY,SOU,364.768
PMI,EXT,1332.65
PMI,SOU,1306.85
RNS,EXT,320.243
RNS,SOU,321.489
SOU,AGP,1606.86
SOU,ALC,1410.02
SOU,AMS,448.489
SOU,BES,354.779
SOU,BHD,508.27
SOU,DUB,433.063
SOU,EDI,571.676
SOU,EGC,695.214
SOU,FAO,1635.69
SOU,GCI,190.38
SOU,GLA,583.859
SOU,JER,202.775
SOU,LIG,595.782
SOU,LRH,530.655
SOU,MAN,274.483
SOU,NCE,1035.51
SOU,NCL,455.027
SOU,NTE,422.623
